source,source_row,raw_smiles,canonical_smiles,status,representative_source_row
reinvent,72140,Cn1ncn(-c2ccccc2)c1=S,Cn1ncn(-c2ccccc2)c1=S,eligible,72140
reinvent,72141,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,within_source_duplicate,26223
reinvent,72142,CCN1CCN(CC(=O)NCc2cccc(C)n2)CC1,CCN1CCN(CC(=O)NCc2cccc(C)n2)CC1,eligible,72142
reinvent,72143,COc1ccc(CCNC(=O)Cc2cccc(Cl)c2)cc1OC,COc1ccc(CCNC(=O)Cc2cccc(Cl)c2)cc1OC,eligible,72143
reinvent,72144,COc1cnc(N2CCN(CCc3ccccn3)CC2)nc1,COc1cnc(N2CCN(CCc3ccccn3)CC2)nc1,within_source_duplicate,51255
reinvent,72145,Cc1ccc(NC(=O)c2ccc(O)c(O)c2)cc1C,Cc1ccc(NC(=O)c2ccc(O)c(O)c2)cc1C,eligible,72145
reinvent,72146,Fc1cccc(CN2CCN(c3nccs3)CC2)c1,Fc1cccc(CN2CCN(c3nccs3)CC2)c1,eligible,72146
reinvent,72147,Cc1cccc(N2CCN(Cc3cccc(C)n3)CC2)c1,Cc1cccc(N2CCN(Cc3cccc(C)n3)CC2)c1,eligible,72147
reinvent,72148,CN(c1ccc(Cl)cc1)c1cccnc1,CN(c1ccc(Cl)cc1)c1cccnc1,within_source_duplicate,40528
reinvent,72149,O=C(NCc1cccnc1)c1ccc(Cl)cc1,O=C(NCc1cccnc1)c1ccc(Cl)cc1,within_source_duplicate,34504
reinvent,72150,Cc1nnc(-c2cccc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2)o1,Cc1nnc(-c2cccc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2)o1,eligible,72150
reinvent,72151,CN1CCN(Cc2nnc(Cc3ccccc3)o2)CC1,CN1CCN(Cc2nnc(Cc3ccccc3)o2)CC1,eligible,72151
reinvent,72152,Cc1ccc(NC(=O)c2ccco2)cc1,Cc1ccc(NC(=O)c2ccco2)cc1,within_source_duplicate,7472
reinvent,72153,CCN(CC)C(=O)c1cccc(Oc2ccc(Cl)cc2)c1,CCN(CC)C(=O)c1cccc(Oc2ccc(Cl)cc2)c1,eligible,72153
reinvent,72154,O=C(NCCN1CCOCC1)Nc1ccc(Cl)cc1,O=C(NCCN1CCOCC1)Nc1ccc(Cl)cc1,eligible,72154
reinvent,72155,CCc1ccc(C(=O)NCCCN(CC)CC)o1,CCc1ccc(C(=O)NCCCN(CC)CC)o1,eligible,72155
reinvent,72156,COc1ccc(NC(=O)c2ccccc2C)cc1,COc1ccc(NC(=O)c2ccccc2C)cc1,eligible,72156
reinvent,72157,Cc1ccc(CNC(=O)c2cnccn2)cc1,Cc1ccc(CNC(=O)c2cnccn2)cc1,within_source_duplicate,61044
reinvent,72158,CCOc1ccc(C(=O)Nc2ccc(OC)cc2)cc1OC,CCOc1ccc(C(=O)Nc2ccc(OC)cc2)cc1OC,within_source_duplicate,51339
reinvent,72159,Cc1ccsc1CN1CCC(NC(=O)c2ccco2)CC1,Cc1ccsc1CN1CCC(NC(=O)c2ccco2)CC1,eligible,72159
reinvent,72160,Brc1ccc2c(c1)CCCN2,Brc1ccc2c(c1)CCCN2,eligible,72160
reinvent,72161,NC(=O)c1ccsc1N,NC(=O)c1ccsc1N,within_source_duplicate,29005
reinvent,72162,O=C(Nc1cccc(Cl)c1)c1cc(Cl)ccc1Cl,O=C(Nc1cccc(Cl)c1)c1cc(Cl)ccc1Cl,within_source_duplicate,43222
reinvent,72163,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,12438
reinvent,72164,O=C1CCCN1C1CCN(c2ccc(N3CCCC3)c(F)c2)CC1,O=C1CCCN1C1CCN(c2ccc(N3CCCC3)c(F)c2)CC1,eligible,72164
reinvent,72165,COc1ccccc1NC(=O)Nc1cccc(C)c1,COc1ccccc1NC(=O)Nc1cccc(C)c1,eligible,72165
reinvent,72166,Cc1cccc(CN2CCN(c3cc(C)ccc3C)CC2)c1,Cc1cccc(CN2CCN(c3cc(C)ccc3C)CC2)c1,eligible,72166
reinvent,72167,N=c1cccc(C(=O)NCCc2ccc(Cl)cc2)[nH]1,N=c1cccc(C(=O)NCCc2ccc(Cl)cc2)[nH]1,eligible,72167
reinvent,72168,Cn1ccnc1CN1CCN(CCc2ccccn2)CC1,Cn1ccnc1CN1CCN(CCc2ccccn2)CC1,eligible,72168
reinvent,72169,CN1CCC(NC(=O)c2ccc(Cl)c(Cl)c2)CC1,CN1CCC(NC(=O)c2ccc(Cl)c(Cl)c2)CC1,within_source_duplicate,5432
reinvent,72170,O=C(COc1ccccc1)NCc1ccco1,O=C(COc1ccccc1)NCc1ccco1,eligible,72170
reinvent,72171,O=C(Nc1ccc(NC(=O)c2ccco2)cc1)c1ccc(F)cc1,O=C(Nc1ccc(NC(=O)c2ccco2)cc1)c1ccc(F)cc1,eligible,72171
reinvent,72172,CCOc1nc(-c2ccccc2)cc(C)c1C#N,CCOc1nc(-c2ccccc2)cc(C)c1C#N,eligible,72172
reinvent,72173,O=C(NCCc1ccccc1)c1ccco1,O=C(NCCc1ccccc1)c1ccco1,within_source_duplicate,14788
reinvent,72174,CCN1C(=O)C(NC(=O)C(N)Cc2c(C)cc(O)cc2C)COc2ccccc21,CCN1C(=O)C(NC(=O)C(N)Cc2c(C)cc(O)cc2C)COc2ccccc21,eligible,72174
reinvent,72175,COc1ccc(Cl)cc1C(=O)Nc1ccccc1,COc1ccc(Cl)cc1C(=O)Nc1ccccc1,within_source_duplicate,10483
reinvent,72176,Cc1ccccc1N1CCN(CCCOc2ccc(C#N)cc2O)CC1,Cc1ccccc1N1CCN(CCCOc2ccc(C#N)cc2O)CC1,eligible,72176
reinvent,72177,CN(C)c1ccc(C(=O)NCCc2ccncc2)cc1,CN(C)c1ccc(C(=O)NCCc2ccncc2)cc1,within_source_duplicate,53122
reinvent,72178,Cc1cc(O)cc(C)c1CC(N)C(=O)NCc1cccc(CN)c1,Cc1cc(O)cc(C)c1CC(N)C(=O)NCc1cccc(CN)c1,eligible,72178
reinvent,72179,Cc1cccc(C(=O)NCCN2CCN(C)CC2)c1,Cc1cccc(C(=O)NCCN2CCN(C)CC2)c1,within_source_duplicate,38359
reinvent,72180,O=C(Cc1ccc(Br)cc1)NCCc1cccc(F)c1,O=C(Cc1ccc(Br)cc1)NCCc1cccc(F)c1,eligible,72180
reinvent,72181,Cc1cc(CN2CCN(c3ccccc3)CC2)on1,Cc1cc(CN2CCN(c3ccccc3)CC2)on1,within_source_duplicate,32118
reinvent,72182,COc1cc(C(=O)NC2CCN(C)CC2)ccc1N,COc1cc(C(=O)NC2CCN(C)CC2)ccc1N,eligible,72182
reinvent,72183,Cc1ccc2c(C)[nH]c(=NCCN3CCCCC3)nc2c1,Cc1ccc2c(C)[nH]c(=NCCN3CCCCC3)nc2c1,eligible,72183
reinvent,72184,O=C(NCc1cccnc1)NCc1cncc(Cl)c1,O=C(NCc1cccnc1)NCc1cncc(Cl)c1,eligible,72184
reinvent,72185,Oc1ccc(Cl)cc1CN1CCN(c2ccccc2F)CC1,Oc1ccc(Cl)cc1CN1CCN(c2ccccc2F)CC1,within_source_duplicate,66694
reinvent,72186,Nc1ccccc1NC(=O)NCc1ccccc1,Nc1ccccc1NC(=O)NCc1ccccc1,eligible,72186
reinvent,72187,CCOc1ccc(C(=O)NC2CCN(Cc3cccc(C)c3)CC2)cc1,CCOc1ccc(C(=O)NC2CCN(Cc3cccc(C)c3)CC2)cc1,eligible,72187
reinvent,72188,O=C(Nc1cccc(Br)c1)c1ccc(F)c(F)c1,O=C(Nc1cccc(Br)c1)c1ccc(F)c(F)c1,eligible,72188
reinvent,72189,CCN(Cc1ccccc1)C(=O)c1ccc(Cl)cc1,CCN(Cc1ccccc1)C(=O)c1ccc(Cl)cc1,within_source_duplicate,19787
reinvent,72190,CCC(=O)N(CC)c1ccccc1,CCC(=O)N(CC)c1ccccc1,within_source_duplicate,22658
reinvent,72191,COc1ccc(CC(=O)NCc2cccs2)cc1,COc1ccc(CC(=O)NCc2cccs2)cc1,eligible,72191
reinvent,72192,COc1cccc(CN(C)C(=O)c2ccco2)c1OC,COc1cccc(CN(C)C(=O)c2ccco2)c1OC,eligible,72192
reinvent,72193,Cc1cccc(=NC(=O)c2ccc(Cl)cc2Cl)[nH]1,Cc1cccc(=NC(=O)c2ccc(Cl)cc2Cl)[nH]1,eligible,72193
reinvent,72194,COc1ccc(NC(=O)Cc2ccccc2)cc1,COc1ccc(NC(=O)Cc2ccccc2)cc1,within_source_duplicate,29933
reinvent,72195,COc1cc(C(=O)Nc2ccc3c(c2)OCCO3)cc(OC)c1OC,COc1cc(C(=O)Nc2ccc3c(c2)OCCO3)cc(OC)c1OC,eligible,72195
reinvent,72196,CCCC(=O)Nc1ccc(Br)c(C)c1,CCCC(=O)Nc1ccc(Br)c(C)c1,eligible,72196
reinvent,72197,O=C(Cc1ccc(Cl)cc1)Nc1cccnc1,O=C(Cc1ccc(Cl)cc1)Nc1cccnc1,within_source_duplicate,14049
reinvent,72198,Nc1cc(=O)nc(Cc2ccccc2)[nH]1,Nc1cc(=O)nc(Cc2ccccc2)[nH]1,eligible,72198
reinvent,72199,CC(=O)NCc1cncn1Cc1cccc(Cl)c1,CC(=O)NCc1cncn1Cc1cccc(Cl)c1,eligible,72199
reinvent,72200,Clc1cccc(CNC2CCN(CCCc3ccccc3)CC2)c1,Clc1cccc(CNC2CCN(CCCc3ccccc3)CC2)c1,within_source_duplicate,30570
reinvent,72201,COc1ccc(N2CCN(Cc3cccc(NC(C)=O)c3)CC2)cc1,COc1ccc(N2CCN(Cc3cccc(NC(C)=O)c3)CC2)cc1,eligible,72201
reinvent,72202,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,training_overlap,
reinvent,72203,Cc1ccc2nc(N3CCN(c4ccccc4)CC3)nc(C)c2c1,Cc1ccc2nc(N3CCN(c4ccccc4)CC3)nc(C)c2c1,eligible,72203
reinvent,72204,c1ccc(CCN2CCN(c3ncccn3)CC2)cc1,c1ccc(CCN2CCN(c3ncccn3)CC2)cc1,within_source_duplicate,19914
reinvent,72205,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Cl)c1,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Cl)c1,within_source_duplicate,31237
reinvent,72206,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,12438
reinvent,72207,COc1cc(CNCc2ccco2)cc(OC)c1OC,COc1cc(CNCc2ccco2)cc(OC)c1OC,eligible,72207
reinvent,72208,Cc1c(O)cccc1CCc1nccn1Cc1ccc(F)cc1,Cc1c(O)cccc1CCc1nccn1Cc1ccc(F)cc1,eligible,72208
reinvent,72209,COc1cccc(CN2CCN(c3cnccn3)CC2)c1,COc1cccc(CN2CCN(c3cnccn3)CC2)c1,eligible,72209
reinvent,72210,Cc1cc(C(=O)Nc2cccc(C(=O)NCCN(C)C)c2)ccc1Cl,Cc1cc(C(=O)Nc2cccc(C(=O)NCCN(C)C)c2)ccc1Cl,eligible,72210
reinvent,72211,CCn1ccnc1CN1CCN(C(=O)c2ccco2)CC1,CCn1ccnc1CN1CCN(C(=O)c2ccco2)CC1,eligible,72211
reinvent,72212,Cc1ccc(CCC(=O)Nc2cccc(O)c2)cc1,Cc1ccc(CCC(=O)Nc2cccc(O)c2)cc1,eligible,72212
reinvent,72213,CC(=O)c1cccc(NC(=O)Cc2ccccc2C)c1,CC(=O)c1cccc(NC(=O)Cc2ccccc2C)c1,within_source_duplicate,51877
reinvent,72214,CCN1CCC(NC(=O)c2ccc(C)c(F)c2)CC1,CCN1CCC(NC(=O)c2ccc(C)c(F)c2)CC1,eligible,72214
reinvent,72215,Cc1ccc(N=c2[nH]ccc(=Nc3ccc(F)cc3)[nH]2)cc1,Cc1ccc(N=c2[nH]ccc(=Nc3ccc(F)cc3)[nH]2)cc1,eligible,72215
reinvent,72216,Cc1cccc(C(=O)NCc2ccccn2)c1,Cc1cccc(C(=O)NCc2ccccn2)c1,within_source_duplicate,33597
reinvent,72217,CCSc1cccc(NC(=O)c2ccc(C)cc2)c1,CCSc1cccc(NC(=O)c2ccc(C)cc2)c1,eligible,72217
reinvent,72218,Cn1cnnc1SCC(=O)Nc1ccccc1,Cn1cnnc1SCC(=O)Nc1ccccc1,within_source_duplicate,55923
reinvent,72219,c1n[nH]cc1CN1CCCCC1,c1n[nH]cc1CN1CCCCC1,eligible,72219
reinvent,72220,NC(=O)NCCC(=O)Nc1cccc(Cl)c1,NC(=O)NCCC(=O)Nc1cccc(Cl)c1,within_source_duplicate,33741
reinvent,72221,COc1ccc(NC(=O)Cc2ccccc2)cc1,COc1ccc(NC(=O)Cc2ccccc2)cc1,within_source_duplicate,29933
reinvent,72222,Cc1ccc(CN2CCC(N3CCN(c4ccccc4)CC3)CC2)cn1,Cc1ccc(CN2CCC(N3CCN(c4ccccc4)CC3)CC2)cn1,eligible,72222
reinvent,72223,CN(CCc1ccccn1)Cc1ccncc1,CN(CCc1ccccn1)Cc1ccncc1,within_source_duplicate,25759
reinvent,72224,COc1ccc(CNc2ccc(C)cc2)cc1OC,COc1ccc(CNc2ccc(C)cc2)cc1OC,within_source_duplicate,34285
reinvent,72225,COc1cccc(NC(=O)Cc2ccccc2)c1,COc1cccc(NC(=O)Cc2ccccc2)c1,within_source_duplicate,18177
reinvent,72226,Cc1ccc(NC(=O)Cc2ccc([N+](C)(C)C)cc2)cc1,Cc1ccc(NC(=O)Cc2ccc([N+](C)(C)C)cc2)cc1,eligible,72226
reinvent,72227,COc1cccc(CCNC(=O)c2cccs2)c1,COc1cccc(CCNC(=O)c2cccs2)c1,within_source_duplicate,60031
reinvent,72228,COc1cc(=NS(=O)(=O)c2ccc(NC(=O)c3ccc(SC)cc3OC)cc2)[nH]cn1,COc1cc(=NS(=O)(=O)c2ccc(NC(=O)c3ccc(SC)cc3OC)cc2)[nH]cn1,eligible,72228
reinvent,72229,NC(=O)c1cccc(NS(=O)(=O)c2cccc(F)c2)c1,NC(=O)c1cccc(NS(=O)(=O)c2cccc(F)c2)c1,eligible,72229
reinvent,72230,c1cc(CCNC(c2cc(OC)c(OC)c(OC)c2)=O)cc(OC)c(OC)c1,,invalid_smiles,
reinvent,72231,Cc1cccc(CN2CCN(c3ccccc3)CC2)c1,Cc1cccc(CN2CCN(c3ccccc3)CC2)c1,within_source_duplicate,23037
reinvent,72232,O=C(Cc1ccc(Cl)cc1)Nc1ccccc1,O=C(Cc1ccc(Cl)cc1)Nc1ccccc1,within_source_duplicate,13139
reinvent,72233,CSc1ccc(NC(=O)c2ccno2)cc1,CSc1ccc(NC(=O)c2ccno2)cc1,eligible,72233
reinvent,72234,CNc1cccc(N2CCN(C(C)C)CC2)c1,CNc1cccc(N2CCN(C(C)C)CC2)c1,within_source_duplicate,70402
reinvent,72235,Fc1ccccc1N1CCN(CCc2ccccc2)CC1,Fc1ccccc1N1CCN(CCc2ccccc2)CC1,within_source_duplicate,32349
reinvent,72236,Cc1ccc(CNC2CCN(Cc3ccc(F)c(C#N)c3)CC2)s1,Cc1ccc(CNC2CCN(Cc3ccc(F)c(C#N)c3)CC2)s1,eligible,72236
reinvent,72237,Cc1ccccc1C(=O)Nc1ccc(Cl)cc1,Cc1ccccc1C(=O)Nc1ccc(Cl)cc1,within_source_duplicate,29871
reinvent,72238,CCN(CC)CCc1cccc(-c2ccc(O)cc2)c1,CCN(CC)CCc1cccc(-c2ccc(O)cc2)c1,eligible,72238
reinvent,72239,O=C(COc1ccc(Cl)cc1)N=c1[nH]c2ccc(F)cc2s1,O=C(COc1ccc(Cl)cc1)N=c1[nH]c2ccc(F)cc2s1,eligible,72239
reinvent,72240,COc1ccc(Cl)cc1C(=O)Nc1ccc(Br)cc1,COc1ccc(Cl)cc1C(=O)Nc1ccc(Br)cc1,within_source_duplicate,32962
reinvent,72241,CCc1cccc(CC)c1NC(=O)c1csc(NC)n1,CCc1cccc(CC)c1NC(=O)c1csc(NC)n1,eligible,72241
reinvent,72242,O=C(Cc1cc(-n2cccn2)ncn1)Nc1ccccc1,O=C(Cc1cc(-n2cccn2)ncn1)Nc1ccccc1,eligible,72242
reinvent,72243,COc1ccc(F)cc1C1CCCC(=O)N1Cc1ccccc1,COc1ccc(F)cc1C1CCCC(=O)N1Cc1ccccc1,eligible,72243
reinvent,72244,Oc1cccc(CNC2CCN(CCc3cccs3)CC2)c1,Oc1cccc(CNC2CCN(CCc3cccs3)CC2)c1,within_source_duplicate,26067
reinvent,72245,NCCC(=O)NCc1cccc(Cl)c1,NCCC(=O)NCc1cccc(Cl)c1,eligible,72245
reinvent,72246,Cc1cc(C)cc(CN2CCC(NC(=O)c3ccc(F)c(F)c3)CC2)c1,Cc1cc(C)cc(CN2CCC(NC(=O)c3ccc(F)c(F)c3)CC2)c1,eligible,72246
reinvent,72247,Nc1sc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)c1C(=O)c1ccc(Cl)cc1,Nc1sc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)c1C(=O)c1ccc(Cl)cc1,eligible,72247
reinvent,72248,Cc1cccc(C(=O)NCc2cccs2)c1,Cc1cccc(C(=O)NCc2cccs2)c1,within_source_duplicate,36780
reinvent,72249,CC(=O)Nc1ccnc(N(C)C)c1,CC(=O)Nc1ccnc(N(C)C)c1,eligible,72249
reinvent,72250,COc1ccc(NC(=O)c2cc(Cl)ccc2OC)cc1,COc1ccc(NC(=O)c2cc(Cl)ccc2OC)cc1,within_source_duplicate,30312
reinvent,72251,Cc1nncn1CC#N,Cc1nncn1CC#N,eligible,72251
reinvent,72252,CC(=O)Nc1ccc(C)cc1,CC(=O)Nc1ccc(C)cc1,within_source_duplicate,13401
reinvent,72253,Cc1cc(C(=O)N2CCN(c3ccccc3C)CC2)ccc1F,Cc1cc(C(=O)N2CCN(c3ccccc3C)CC2)ccc1F,eligible,72253
reinvent,72254,Cc1ccc(NC(=O)c2cccc(C)c2)cc1,Cc1ccc(NC(=O)c2cccc(C)c2)cc1,within_source_duplicate,24156
reinvent,72255,CCCN(CC)c1cc(NC)cc(C(=O)NCCNC(=O)c2cncnc2)c1,CCCN(CC)c1cc(NC)cc(C(=O)NCCNC(=O)c2cncnc2)c1,eligible,72255
reinvent,72256,Cc1cccc(NC(=O)c2ccc(Cl)c(Cl)c2)c1,Cc1cccc(NC(=O)c2ccc(Cl)c(Cl)c2)c1,within_source_duplicate,14583
reinvent,72257,Cc1ccsc1C(=O)NC1CCN(C(=O)Cc2ccccc2)CC1,Cc1ccsc1C(=O)NC1CCN(C(=O)Cc2ccccc2)CC1,eligible,72257
reinvent,72258,Cc1cccnc1CN1CCC(NC(=O)c2cccc(F)c2)CC1,Cc1cccnc1CN1CCC(NC(=O)c2cccc(F)c2)CC1,eligible,72258
reinvent,72259,Cn1c(Cc2ccccc2)nnc1-c1ccc(-c2ccccc2)cn1,Cn1c(Cc2ccccc2)nnc1-c1ccc(-c2ccccc2)cn1,eligible,72259
reinvent,72260,c1ccc(CN2CCc3cc(-c4cn[nH]c4)cnc3C2)nc1,c1ccc(CN2CCc3cc(-c4cn[nH]c4)cnc3C2)nc1,eligible,72260
reinvent,72261,O=C(Nc1cccc(CN2CCCC2)c1)c1cc(Cl)cc(Cl)c1,O=C(Nc1cccc(CN2CCCC2)c1)c1cc(Cl)cc(Cl)c1,eligible,72261
reinvent,72262,Cc1ccc(NC(=O)Cc2ccccc2)cc1,Cc1ccc(NC(=O)Cc2ccccc2)cc1,within_source_duplicate,14122
reinvent,72263,O=C(NC1CCN(Cc2cccnc2)CC1)c1ccc(Cl)cc1,O=C(NC1CCN(Cc2cccnc2)CC1)c1ccc(Cl)cc1,within_source_duplicate,29984
reinvent,72264,O=S(=O)(Cc1ccccc1)NCc1ccccc1,O=S(=O)(Cc1ccccc1)NCc1ccccc1,within_source_duplicate,54770
reinvent,72265,O=C(c1cccnc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,O=C(c1cccnc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,eligible,72265
reinvent,72266,COc1ccc(CCNC(=O)c2cccc(O)c2)cc1OC,COc1ccc(CCNC(=O)c2cccc(O)c2)cc1OC,within_source_duplicate,35305
reinvent,72267,CCOc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,CCOc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,eligible,72267
reinvent,72268,COc1cc(C(=O)NC2CCN(CCNC(=O)c3cccc(O)c3)CC2)cc(OC)c1OC,COc1cc(C(=O)NC2CCN(CCNC(=O)c3cccc(O)c3)CC2)cc(OC)c1OC,eligible,72268
reinvent,72269,Cc1ccccc1N1CCN(C(=O)c2cccs2)CC1,Cc1ccccc1N1CCN(C(=O)c2cccs2)CC1,eligible,72269
reinvent,72270,O=C(NCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,O=C(NCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,eligible,72270
reinvent,72271,Cc1ccccc1CC(=O)Nc1ccccc1,Cc1ccccc1CC(=O)Nc1ccccc1,within_source_duplicate,39649
reinvent,72272,CCOc1ccc(CN2CCN(C)CC2)cc1CNC(C)=O,CCOc1ccc(CN2CCN(C)CC2)cc1CNC(C)=O,eligible,72272
reinvent,72273,COc1ccccc1NC(=O)c1cncc(Br)c1,COc1ccccc1NC(=O)c1cncc(Br)c1,eligible,72273
reinvent,72274,O=C(NCCc1ccc(O)cc1)c1ccc(Cl)c(Cl)c1,O=C(NCCc1ccc(O)cc1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,22461
reinvent,72275,Cc1cccc(-c2cccc(N=c3cc(C)[nH]c(=N)[nH]3)c2)c1,Cc1cccc(-c2cccc(N=c3cc(C)[nH]c(=N)[nH]3)c2)c1,eligible,72275
reinvent,72276,Clc1ccc(N(CCCOc2ccccc2)Cc2ccccc2)cc1,Clc1ccc(N(CCCOc2ccccc2)Cc2ccccc2)cc1,eligible,72276
reinvent,72277,Cc1cc(S(=O)(=O)Nc2cccc(F)c2)ccc1Cl,Cc1cc(S(=O)(=O)Nc2cccc(F)c2)ccc1Cl,eligible,72277
reinvent,72278,COc1cccc(CNc2ccccc2)c1,COc1cccc(CNc2ccccc2)c1,within_source_duplicate,14290
reinvent,72279,O=C(NCc1ccccc1)Nc1ccc(C(F)(F)F)cc1,O=C(NCc1ccccc1)Nc1ccc(C(F)(F)F)cc1,eligible,72279
reinvent,72280,CCNc1cccc(CNC2CCNCC2)c1,CCNc1cccc(CNC2CCNCC2)c1,eligible,72280
reinvent,72281,c1ccc(NCc2cccnc2)cc1,c1ccc(NCc2cccnc2)cc1,within_source_duplicate,14698
reinvent,72282,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,within_source_duplicate,1708
reinvent,72283,COc1cccc(CNC(=O)C(C)c2ccc(F)cc2)c1,COc1cccc(CNC(=O)C(C)c2ccc(F)cc2)c1,eligible,72283
reinvent,72284,O=C(CN1CCN(Cc2ccc(F)cc2)CC1)NCc1ccccc1,O=C(CN1CCN(Cc2ccc(F)cc2)CC1)NCc1ccccc1,eligible,72284
reinvent,72285,Cc1ccc(NC(=O)CCN2CCOCC2)cc1C,Cc1ccc(NC(=O)CCN2CCOCC2)cc1C,eligible,72285
reinvent,72286,COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1OC,COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1OC,eligible,72286
reinvent,72287,COc1cccc(CNc2ccc(C(C)C)cc2)c1,COc1cccc(CNc2ccc(C(C)C)cc2)c1,eligible,72287
reinvent,72288,Clc1ccc(NCCNCc2ccccn2)cc1,Clc1ccc(NCCNCc2ccccn2)cc1,eligible,72288
reinvent,72289,CCn1cc(C(=O)NCc2ccco2)c(=O)cc1C,CCn1cc(C(=O)NCc2ccco2)c(=O)cc1C,eligible,72289
reinvent,72290,CCCNC(=O)CN(CC)C(=O)c1ccc(Cl)cc1,CCCNC(=O)CN(CC)C(=O)c1ccc(Cl)cc1,eligible,72290
reinvent,72291,Cc1cc(C(=O)Nc2ccccc2)cs1,Cc1cc(C(=O)Nc2ccccc2)cs1,within_source_duplicate,52229
reinvent,72292,O=C(NCCc1ccccc1)c1cnccn1,O=C(NCCc1ccccc1)c1cnccn1,within_source_duplicate,21969
reinvent,72293,N#Cc1ccccc1F,N#Cc1ccccc1F,eligible,72293
reinvent,72294,O=C(Nc1ccc(F)cc1)c1ccc(N2CCCCC2)nc1,O=C(Nc1ccc(F)cc1)c1ccc(N2CCCCC2)nc1,within_source_duplicate,29866
reinvent,72295,Cc1cc(C)n(CCCNC(=O)c2cc(Cl)cc(Cl)c2)n1,Cc1cc(C)n(CCCNC(=O)c2cc(Cl)cc(Cl)c2)n1,eligible,72295
reinvent,72296,CN(C)CCc1cccs1,CN(C)CCc1cccs1,within_source_duplicate,24769
reinvent,72297,Nc1ccc(S(=O)(=O)Nc2ccc(Br)cc2)cc1,Nc1ccc(S(=O)(=O)Nc2ccc(Br)cc2)cc1,eligible,72297
reinvent,72298,COc1ccc(Cl)cc1C(=O)Nc1cccnc1,COc1ccc(Cl)cc1C(=O)Nc1cccnc1,within_source_duplicate,63906
reinvent,72299,O=C(NCCN1CCCC1)c1cc(Cl)ccc1Cl,O=C(NCCN1CCCC1)c1cc(Cl)ccc1Cl,within_source_duplicate,58250
reinvent,72300,O=[N+]([O-])c1ccc(NCCc2ccccc2)cc1,O=[N+]([O-])c1ccc(NCCc2ccccc2)cc1,eligible,72300
reinvent,72301,O=C(Nc1cccc(Cl)c1)c1cccs1,O=C(Nc1cccc(Cl)c1)c1cccs1,within_source_duplicate,22344
reinvent,72302,CN(C)CCCNC(=O)Cc1ccc(Cl)cc1,CN(C)CCCNC(=O)Cc1ccc(Cl)cc1,eligible,72302
reinvent,72303,Oc1ccc(NCc2cccc(O)c2)cc1,Oc1ccc(NCc2cccc(O)c2)cc1,within_source_duplicate,15510
reinvent,72304,Cc1ccc(N2CCN(C(=O)c3ccco3)CC2)nn1,Cc1ccc(N2CCN(C(=O)c3ccco3)CC2)nn1,eligible,72304
reinvent,72305,O=C(NC1CCN(CCc2cccs2)CC1)c1cc(Cl)cc(Cl)c1,O=C(NC1CCN(CCc2cccs2)CC1)c1cc(Cl)cc(Cl)c1,within_source_duplicate,33890
reinvent,72306,CC(=O)N1CCN(c2cnc(-c3cccc(C)c3)cn2)CC1,CC(=O)N1CCN(c2cnc(-c3cccc(C)c3)cn2)CC1,eligible,72306
reinvent,72307,O=C(Nc1ccc(Br)cc1)c1ccco1,O=C(Nc1ccc(Br)cc1)c1ccco1,within_source_duplicate,35196
reinvent,72308,O=C(NCCc1ccccc1)c1cc(O)ccc1O,O=C(NCCc1ccccc1)c1cc(O)ccc1O,eligible,72308
reinvent,72309,Cc1cccc(C(=O)N(CCc2ccccc2)Cc2ccco2)c1,Cc1cccc(C(=O)N(CCc2ccccc2)Cc2ccco2)c1,eligible,72309
reinvent,72310,CCc1ccc(N=c2cc[nH]c(C)n2)cc1,CCc1ccc(N=c2cc[nH]c(C)n2)cc1,eligible,72310
