zinc_id,smiles
ZINC001161867931,CCOC(=O)c1cc(Cl)nc(NCCN2CCC(N)CC2)c1C
ZINC001161871427,CC(C)(C)OC(=O)Nc1ccc(NCCN2CCC(N)CC2)nc1
ZINC001231820696,CN(CCC#N)c1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1
ZINC001144514584,Cn1c(=O)n(C2CCN(Cc3c(O)cc(O)cc3O)CC2)c2ccccc21
ZINC001233014025,Cn1c(=O)n(C2CCN(Cc3cc(O)c(O)c(O)c3)CC2)c2ccccc21
ZINC001233485726,Cn1c(=O)n(C2CCN(Cc3cc(O)c(O)cc3O)CC2)c2ccccc21
ZINC000029179788,CC(C)(C)OC(=O)Nc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
ZINC000064139583,C[C@@H](c1ccc(OC(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000488249498,C[C@@H](c1ccc(Br)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000488249499,C[C@H](c1ccc(Br)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000506123859,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(OC(F)F)c(Cl)c2)CC1
ZINC000506124504,CCOc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1OC(F)F
ZINC000506139113,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2OCC(F)(F)F)CC1
ZINC000506150993,CCOc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc(Cl)c1OC
ZINC000506158596,CCOc1c(Cl)cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1OC
ZINC000506159215,CCOc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1OC(F)F
ZINC000513690957,C[C@@H](c1ccccc1Br)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000513690958,C[C@H](c1ccccc1Br)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000525584034,CC(C)(C)CC(=O)Nc1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
ZINC000542698757,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(OCC(F)(F)F)c(F)c2)CC1
ZINC000678129066,CC[C@H](C)Oc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1OC
ZINC000678129067,CC[C@@H](C)Oc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1OC
ZINC000755453555,CC(C)(C)OC(=O)Nc1ccccc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1
ZINC000760808853,CC(C)(C)OC(=O)Nc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1
ZINC000769020000,CC(C)c1ccc(C2(O)CCC(N[C@H](CO)Cc3c[nH]c4ccccc34)CC2)cc1
ZINC000769020003,CC(C)c1ccc(C2(O)CCC(N[C@@H](CO)Cc3c[nH]c4ccccc34)CC2)cc1
ZINC000771604889,CC(C)(C)OC(=O)Nc1cccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)c1
ZINC001127489807,C[C@]1(NC(=O)COc2ccc(Br)cc2Cl)CCCc2ccccc21
ZINC001127489808,C[C@@]1(NC(=O)COc2ccc(Br)cc2Cl)CCCc2ccccc21
ZINC001135444554,O=C(Cc1cc(Cl)ccc1Br)N[C@H](CN1CCCC1)c1ccccc1
ZINC001135444791,O=C(Cc1c(Cl)cccc1Br)N[C@H](CN1CCCC1)c1ccccc1
ZINC001136851155,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Br)c(F)cc2F)CC1
ZINC001137358362,Cn1c(=O)n(C2CCN(Cc3c(Cl)ccc(F)c3Cl)CC2)c2ccccc21
ZINC001137955259,Cn1c(=O)n(C2CCN(Cc3ccc(SC(F)(F)F)cc3)CC2)c2ccccc21
ZINC001138052163,Cn1c(=O)n(C2CCN(Cc3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccccc21
ZINC001138085453,Cn1c(=O)n(C2CCN(Cc3cc(C(F)(F)F)ccc3Cl)CC2)c2ccccc21
ZINC001138474006,COc1c(Cl)cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Cl
ZINC001138958743,CC(C)Oc1ccc(Cl)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001139885059,Cc1ccc(C(F)(F)F)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001140567020,Cn1c(=O)n(C2CCN(Cc3cc(Cl)ccc3C(F)(F)F)CC2)c2ccccc21
ZINC001140879250,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(C(F)(F)F)c(F)c2)CC1
ZINC001140885704,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(OC(F)(F)F)c(F)c2)CC1
ZINC001141202215,COc1ccc(C(F)(F)F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001141554942,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cc(Br)cc2F)CC1
ZINC001141604706,COc1cc(C(F)(F)F)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001141743230,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Br)c(F)c2F)CC1
ZINC001141771843,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)ccc(Br)c2F)CC1
ZINC001141796803,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Br)cc(F)c2F)CC1
ZINC001141912025,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(Br)cc2F)CC1
ZINC001142005638,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(F)cc2Br)CC1
ZINC001142192324,CC(C)(C)OC(=O)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
ZINC001143288823,Cn1c(=O)n(C2CCN(Cc3c(Cl)cccc3C(F)(F)F)CC2)c2ccccc21
ZINC001143333127,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(Br)ccc(F)c2F)CC1
ZINC001143344641,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1C(F)(F)F
ZINC001143440656,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(OC(F)(F)F)c2)CC1
ZINC001143454898,Cc1cc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc(C(F)(F)F)c1
ZINC001143473979,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(C(F)(F)F)c1
ZINC001143505233,Cn1c(=O)n(C2CCN(Cc3ccc(Cl)cc3C(F)(F)F)CC2)c2ccccc21
ZINC001143513527,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc(C(F)(F)F)c1
ZINC001143636730,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1C(F)(F)F
ZINC001143680393,Cc1ccc(C(F)(F)F)c(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)c1
ZINC001143711736,Cn1c(=O)n(C2CCN(Cc3ccc(C(F)(F)F)cc3Cl)CC2)c2ccccc21
ZINC001143738955,CCOc1c(F)cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Cl
ZINC001143810808,Cn1c(=O)n(C2CCN(Cc3ccc(C(F)(F)F)c(Cl)c3)CC2)c2ccccc21
ZINC001143812677,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)ccc(F)c2Br)CC1
ZINC001143825455,CCOc1c(Cl)ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1F
ZINC001143860402,Cn1c(=O)n(C2CCN(Cc3c(F)ccc(Cl)c3Cl)CC2)c2ccccc21
ZINC001143929893,Cc1c(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cccc1C(F)(F)F
ZINC001143990014,Cn1c(=O)n(C2CCN(Cc3cc(Cl)cc(C(F)(F)F)c3)CC2)c2ccccc21
ZINC001151338126,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2ccccc2C(F)(F)F)cc1
ZINC001151338128,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2ccccc2C(F)(F)F)cc1
ZINC001180453327,Cc1ccc(Br)c(F)c1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001205050116,Cn1c(=O)n(C2CCN(Cc3cccc(C(F)(F)F)c3Cl)CC2)c2ccccc21
ZINC001205122952,COc1cc(Cl)c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Cl
ZINC001205123237,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Cl)cc(Br)c2)CC1
ZINC001223017603,C[C@H](O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(F)(F)F
ZINC001223017606,C[C@H](O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(F)(F)F
ZINC001223023043,C[C@H](COC(C)(C)C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023044,C[C@@H](COC(C)(C)C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023045,C[C@H](COC(C)(C)C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023046,C[C@@H](COC(C)(C)C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023067,CCCCOC[C@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023068,CCCCOC[C@@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023069,CCCCOC[C@@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023070,CCCCOC[C@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023989,COC(C)(C)C[C@@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023992,COC(C)(C)C[C@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023994,COC(C)(C)C[C@@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223023997,COC(C)(C)C[C@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223024224,C[C@@H](O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(F)(F)F
ZINC001223024225,C[C@@H](O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(F)(F)F
ZINC001231625772,COc1cc(C)c(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1C(C)C
ZINC001231713471,CC(C)Oc1ccc(CN2CCC(n3c(=O)n(C)c4ccccc43)CC2)cc1Cl
ZINC001231859681,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(C(F)(F)F)c(F)c2F)CC1
ZINC001232006545,Cc1cc(C(F)(F)F)ccc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001232701405,Cn1c(=O)n(C2CCN(Cc3cc(F)c(Cl)cc3Cl)CC2)c2ccccc21
ZINC001232948348,Cn1c(=O)n(C2CCN(Cc3cccc(SC(F)(F)F)c3)CC2)c2ccccc21
ZINC001233337988,CC(C)(C)OC(=O)Nc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
ZINC001233352913,CSc1cccc(Cl)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001234414447,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Cl)ccc2OC(F)F)CC1
ZINC001234742174,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cc(F)cc2Br)CC1
ZINC001234868415,CCOC(OCC)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
ZINC001235744866,Cn1c(=O)n(C2CCN(Cc3c(F)cc(Cl)cc3Cl)CC2)c2ccccc21
ZINC001236662174,Cn1c(=O)n(C2CCN(Cc3cc(Cl)c(F)c(Cl)c3)CC2)c2ccccc21
ZINC001236849381,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)c(F)c(Br)c2)CC1
ZINC001237338704,CC(C)(C)OC(=O)Nc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001237404819,CC(C)(C)C(=O)Nc1ccccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001237599500,Cn1c(=O)n(C2CCN(Cc3c(Cl)cc(F)cc3Cl)CC2)c2ccccc21
ZINC001237715274,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cc(C(F)(F)F)cc2F)CC1
ZINC001238048407,COc1ccc(C(F)(F)F)c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1
ZINC001238071350,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)cc(Br)c2F)CC1
ZINC001238079417,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(Br)c2F)CC1
ZINC001238244304,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(C(F)(F)F)c2F)CC1
ZINC001238532119,CC(C)Oc1c(F)ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1F
ZINC001238663834,Cc1cc(OC(C)C)cc(C)c1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001238675858,CSc1ccc(Cl)cc1CN1CCC(n2c(=O)n(C)c3ccccc32)CC1
ZINC001238743281,CC(C)Oc1c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc(F)c1F
ZINC001238764358,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(F)c(F)c2Br)CC1
ZINC001248628935,COc1c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc(Cl)c1Cl
ZINC001249789550,COc1cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(F)c(F)c1Cl
ZINC001249944962,Cn1c(=O)n(C2CCN(Cc3cc(Cl)cc(Cl)c3F)CC2)c2ccccc21
ZINC001250142905,CC(C)Oc1cc(F)c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(F)c1
ZINC001266563863,C[C@]1(NC(=O)COc2ccc(Cl)cc2Br)CCCc2ccccc21
ZINC001266563864,C[C@@]1(NC(=O)COc2ccc(Cl)cc2Br)CCCc2ccccc21
ZINC001266564601,CC(Oc1ccc(F)cc1Br)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001266564602,CC(Oc1ccc(F)cc1Br)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001266564603,CC(Oc1ccc(F)cc1Br)C(=O)N[C@@]1(C)CCCc2ccccc21
ZINC001266564604,CC(Oc1ccc(F)cc1Br)C(=O)N[C@]1(C)CCCc2ccccc21
ZINC001463637208,O=C(Cc1ccc(Br)c(Cl)c1)N[C@H](CN1CCCC1)c1ccccc1
ZINC001474406545,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Cl)c(Br)c2)CC1
ZINC001474406559,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(Cl)c2Br)CC1
ZINC001526808420,Cc1ccc(OC(C)C(=O)N[C@@]2(C)CCCc3ccccc32)c(Br)c1
ZINC001526808422,Cc1ccc(OC(C)C(=O)N[C@]2(C)CCCc3ccccc32)c(Br)c1
ZINC001526808424,Cc1ccc(OC(C)C(=O)N[C@@]2(C)CCCc3ccccc32)c(Br)c1
ZINC001526808425,Cc1ccc(OC(C)C(=O)N[C@]2(C)CCCc3ccccc32)c(Br)c1
ZINC001540338089,O=C(Cc1cc(Br)ccc1Cl)N[C@H](CN1CCCC1)c1ccccc1
ZINC001560722689,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(F)cccc2OC(F)(F)F)CC1
ZINC001566501209,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(F)c2ccc(C(F)(F)F)cc2)cc1
ZINC001566501211,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(F)c2ccc(C(F)(F)F)cc2)cc1
ZINC001587056768,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(Br)cc1
ZINC001587056769,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(Br)cc1
ZINC001596563847,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(CC(C)C)c2)cc1
ZINC001596563849,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2cccc(CC(C)C)c2)cc1
ZINC001618406828,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1cccc(Br)c1
ZINC001618406829,CC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1cccc(Br)c1
ZINC001621214625,Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Br
ZINC001621214629,Cc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1Br
ZINC001624148358,O=C(Cc1ccc(Cl)cc1Br)N[C@H](CN1CCCC1)c1ccccc1
ZINC001624148993,CCC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(Br)cc1
ZINC001624148995,CCC(C(=O)N[C@H](CN1CCCC1)c1ccccc1)c1ccc(Br)cc1
ZINC001628460047,O=C(Cc1ccc(Br)cc1Cl)N[C@H](CN1CCCC1)c1ccccc1
ZINC001632046106,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2ccc(CC(C)C)cc2)cc1
ZINC001636588768,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2ccc(C(F)(F)F)cc2)cc1
ZINC001636588771,COc1ccc([C@@H](CN2CCCC2)NC(=O)C(C)c2ccc(C(F)(F)F)cc2)cc1
ZINC001652071923,Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(Br)c1
ZINC001657607778,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Br)c(Cl)c2)CC1
ZINC001658685332,CN(C)c1cc(Cl)cc(Cl)c1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001664103591,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(Br)c2Cl)CC1
ZINC001776595107,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776595110,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776595111,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776595114,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776640861,C[C@@H]1CCCN(C(C)(C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776640862,C[C@H]1CCCN(C(C)(C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776641250,C[C@@H]1CCCN(C(C)(C)CNc2ncccc2C(=O)O)C1
ZINC001776641251,C[C@H]1CCCN(C(C)(C)CNc2ncccc2C(=O)O)C1
ZINC001776740117,CC[C@@H]1CCCCN1CCNc1nc(C)ccc1C(=O)O
ZINC001776740119,CC[C@H]1CCCCN1CCNc1nc(C)ccc1C(=O)O
ZINC000094135174,C[C@@H](CN1CCCCC1)Nc1ccc(OC(F)F)cn1
ZINC000094136328,FC(F)Oc1ccc(NCCN2CCCCC2)nc1
ZINC000341531522,Cc1ccnc(NCCN2CCCCC2)c1Cl
ZINC000341817913,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2ccc(F)cn2)C1
ZINC000341817916,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2ccc(F)cn2)C1
ZINC000341817919,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2ccc(F)cn2)C1
ZINC000341817920,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ccc(F)cn2)C1
ZINC001777521712,Cc1nc(NCCN2[C@@H](C)CCC[C@@H]2C)ccc1C(=O)O
ZINC001777521713,Cc1nc(NCCN2[C@H](C)CCC[C@@H]2C)ccc1C(=O)O
ZINC001777521714,Cc1nc(NCCN2[C@H](C)CCC[C@H]2C)ccc1C(=O)O
ZINC000663388735,CC(=O)c1ccnc(NC[C@H](C)N2CCC[C@@H](C)C2)c1
ZINC000044271803,FC(F)(F)c1cccc(NCCN2CCCCC2)n1
ZINC000047873366,CCOC(=O)c1ccc(N[C@@H](C)CN2CCCCC2)nc1
ZINC000047873367,CCOC(=O)c1ccc(N[C@H](C)CN2CCCCC2)nc1
ZINC000049502212,CCOC(=O)c1cccnc1N[C@@H](C)CN1CCCCC1
ZINC000049502214,CCOC(=O)c1cccnc1N[C@H](C)CN1CCCCC1
ZINC000049575296,FC(F)(F)c1ccc(NCCN2CCCCC2)nc1
ZINC000049575302,FC(F)(F)c1cccnc1NCCN1CCCCC1
ZINC000084484059,C[C@@H]1CCCN([C@@H](C)CNc2ncccc2F)C1
ZINC000084484060,C[C@H]1CCCN([C@@H](C)CNc2ncccc2F)C1
ZINC000084486705,CC[C@@H]1CCCCN1CCNc1ncccc1F
ZINC000084486707,CC[C@H]1CCCCN1CCNc1ncccc1F
ZINC000088701017,C[C@@H]1CCCN(CCNc2ncccc2Cl)C1
ZINC000088701019,C[C@H]1CCCN(CCNc2ncccc2Cl)C1
ZINC000094135175,C[C@H](CN1CCCCC1)Nc1ccc(OC(F)F)cn1
ZINC000094136467,C[C@@H]1CCCN(CCNc2ccc(OC(F)F)cn2)C1
ZINC000094136469,C[C@H]1CCCN(CCNc2ccc(OC(F)F)cn2)C1
ZINC000647445931,C[C@@H]1CCCN(CCNc2ncc(C(=O)O)cc2Cl)C1
ZINC000647446004,CC1CCN(CCNc2ncc(C(=O)O)cc2Cl)CC1
ZINC000647446248,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ccc(C(=O)O)cn2)C1
ZINC000647446256,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ncccc2C(=O)O)C1
ZINC000301801923,CC1CCN(CCNc2ccc(OC(F)F)cn2)CC1
ZINC000302353396,FC(F)(F)Oc1ccc(NCCN2CCCCC2)nc1
ZINC000309545885,Brc1ccnc(NCCN2CCCCC2)c1
ZINC000651477523,CN(CCN1CCCCC1)c1ncccc1Br
ZINC000651477567,CN(CCN1CCCCC1)c1ncccc1Cl
ZINC000651477599,CN(CCN1CCCCC1)c1cc(Br)ccn1
ZINC000651477629,CN(CCN1CCCCC1)c1ncc(Cl)cc1F
ZINC000049502560,C[C@@H](CN1CCCCC1)Nc1ncc(C(=O)O)cc1Cl
ZINC000049502561,C[C@H](CN1CCCCC1)Nc1ncc(C(=O)O)cc1Cl
ZINC000663386458,CC(=O)c1ccnc(N[C@H](C)CN2CCCCC2)c1
ZINC000663386459,CC(=O)c1ccnc(N[C@@H](C)CN2CCCCC2)c1
ZINC000663388744,CC(=O)c1ccnc(NC[C@H](C)N2CCC[C@H](C)C2)c1
ZINC000663388733,CC(=O)c1ccnc(NC[C@@H](C)N2CCC[C@@H](C)C2)c1
ZINC000663388741,CC(=O)c1ccnc(NC[C@@H](C)N2CCC[C@H](C)C2)c1
ZINC000663420871,Cc1cc(CO)cc(N[C@@H](C)CN2C[C@H](C)C[C@H](C)C2)n1
ZINC000663420872,Cc1cc(CO)cc(N[C@H](C)CN2C[C@@H](C)C[C@H](C)C2)n1
ZINC000663420873,Cc1cc(CO)cc(N[C@H](C)CN2C[C@H](C)C[C@@H](C)C2)n1
ZINC000663420874,Cc1cc(CO)cc(N[C@H](C)CN2C[C@H](C)C[C@H](C)C2)n1
ZINC000663605006,CC[C@H]1CCCCN1CCNc1cc(C(C)=O)ccn1
ZINC000663605007,CC[C@@H]1CCCCN1CCNc1cc(C(C)=O)ccn1
ZINC000663605052,CC[C@H]1CCCCN1CCNc1cc(CO)cc(C)n1
ZINC000663605054,CC[C@@H]1CCCCN1CCNc1cc(CO)cc(C)n1
ZINC000663845920,CC(=O)c1ccnc(NCCN2CCCC(C)(C)C2)c1
ZINC000664454430,CC1CCN(C[C@@H](C)Nc2ccc(F)cn2)CC1
ZINC000664454431,CC1CCN(C[C@H](C)Nc2ccc(F)cn2)CC1
ZINC000664454512,CC(=O)c1ccnc(N[C@H](C)CN2CCC(C)CC2)c1
ZINC000664454513,CC(=O)c1ccnc(N[C@@H](C)CN2CCC(C)CC2)c1
ZINC000664457320,CC(=O)c1ccc(N[C@H](C)CN2CCC(C)CC2)nc1
ZINC000664457321,CC(=O)c1ccc(N[C@@H](C)CN2CCC(C)CC2)nc1
ZINC000664457509,CC1CCN(C[C@@H](C)Nc2ncccc2F)CC1
ZINC000664457510,CC1CCN(C[C@H](C)Nc2ncccc2F)CC1
ZINC000040772408,CC1CCN(CCNc2ncccc2Cl)CC1
ZINC000040772413,CC1CCN(CCNc2ccc(Br)cn2)CC1
ZINC000049575293,Brc1ccc(NCCN2CCCCC2)nc1
ZINC000094052253,Fc1cc(Cl)cnc1NCCN1CCCCC1
ZINC000520609569,COc1ccc(F)c(N[C@H](C)CN2CCCCC2)n1
ZINC000520609574,COc1ccc(F)c(N[C@@H](C)CN2CCCCC2)n1
ZINC000443955348,CC1(C)CCCN(CCNc2ncccc2F)C1
ZINC000443956976,CC1(C)CCCN(CCNc2ccc(Cl)cn2)C1
ZINC000443968314,CC1(C)CCCN(CCNc2ccc(OC(F)F)cn2)C1
ZINC000301058571,C[C@@H]1CCCN([C@@H](C)CNc2cccc(F)n2)C1
ZINC000301058576,C[C@H]1CCCN([C@H](C)CNc2cccc(F)n2)C1
ZINC000301058578,C[C@H]1CCCN([C@@H](C)CNc2cccc(F)n2)C1
ZINC000301058582,C[C@@H]1CCCN([C@H](C)CNc2cccc(F)n2)C1
ZINC000301266201,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2cccc(F)n2)C1
ZINC000301266202,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2cccc(F)n2)C1
ZINC000301266204,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2cccc(F)n2)C1
ZINC000301266206,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2cccc(F)n2)C1
ZINC000301304769,CC[C@@H]1CCCCN1CCNc1cccc(F)n1
ZINC000301304771,CC[C@H]1CCCCN1CCNc1cccc(F)n1
ZINC000301503869,C[C@@H]1CCCN(CCNc2ccc(Br)cn2)C1
ZINC000301503870,C[C@H]1CCCN(CCNc2ccc(Br)cn2)C1
ZINC000301511181,C[C@@H]1CCCN(CCNc2ccc(Cl)cn2)C1
ZINC000301511183,C[C@H]1CCCN(CCNc2ccc(Cl)cn2)C1
ZINC000301576365,C[C@H]1CCCN([C@H](C)CNc2ncccc2F)C1
ZINC000301576366,C[C@@H]1CCCN([C@H](C)CNc2ncccc2F)C1
ZINC000301990896,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2ncccc2F)C1
ZINC000301990897,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2ncccc2F)C1
ZINC000301990898,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2ncccc2F)C1
ZINC000301990899,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2ncccc2F)C1
ZINC000302127798,CC(C)OC(=O)c1cccnc1NCCN1CCCCC1
ZINC000527851119,COc1cccnc1NC[C@@H](C)N1CCC[C@@H](C)C1
ZINC000527851121,COc1cccnc1NC[C@H](C)N1CCC[C@@H](C)C1
